Date,Close,High,Low,Open,Volume
2022-12-27,373.75161939,394.83060315,341.17677814,364.30437495,38509075142.366516
2022-12-28,379.38162481,408.52437666,353.74006565,374.03877632,40940933025.47572
2022-12-29,383.90279151,415.17190908,357.44846565,379.71259777,41822066516.62292
2022-12-30,395.30917785,409.90337186,356.97872801,382.12009831,41997805161.74586
2022-12-31,413.09639903,432.9912679,367.72017208,394.2676846,43633384056.49045
2023-01-01,433.80543266,449.50723323,395.3116406,413.22484644,39418382070.73595
2023-01-02,451.20042688,480.80407909,411.5443971,435.53942779,38840745821.97621
2023-01-03,459.71568426,483.103512,430.42430606,452.4071719,38637519370.449356
2023-01-04,483.15952405,502.53783968,430.8733501,461.8415036,39650817941.003494
2023-01-05,512.62175021,544.21958229,451.8310079,483.30673985,41882174129.71686
2023-01-06,553.30418347,587.18059059,476.81499828,514.47320187,44662054437.383255
2023-01-07,572.55301248,596.00818336,530.45491287,556.10933649,43822836813.92387
2023-01-08,593.92675936,636.17529694,545.82205297,573.12640369,44394609779.850815
2023-01-09,614.01536817,650.97275261,570.34101055,595.47534452,44607495972.08
2023-01-10,625.56687503,643.12186037,590.44885346,617.55796032,44611351204.763756
2023-01-11,619.84633338,670.63908316,590.0811945,628.44599839,43613670268.72228
2023-01-12,615.31829309,642.13987163,581.75198966,620.2015196,43176202773.21426
2023-01-13,626.44626896,645.99967431,582.67010501,615.96555415,42750100723.26685
2023-01-14,651.01255527,681.65452253,594.84169325,628.15177648,41322100717.993324
2023-01-15,694.5298199,721.02084516,612.34679355,650.45061162,40084136004.2208
2023-01-16,712.68561912,753.92643899,660.4344655,691.63075393,40029092804.64859
2023-01-17,742.67310834,776.52509881,681.85353877,711.75561558,37958640715.46354
2023-01-18,737.28623177,782.67025599,697.86346709,744.0863534,40051107897.907745
2023-01-19,712.1664916,826.02668141,642.71158006,743.88593022,42818540202.413086
2023-01-20,681.82539954,767.33845164,645.39218533,718.60700265,40682497594.84961
2023-01-21,645.64413092,736.91437545,599.42207142,683.56465036,41010419791.16592
2023-01-22,636.3607052,690.44321777,598.80654422,651.48875858,62245194979.96802
2023-01-23,621.47071948,687.94653467,584.64901602,643.03088127,61031049916.30975
2023-01-24,609.99447991,648.06224826,565.34827173,621.99453616,61586745820.37071
2023-01-25,625.36026714,648.76202164,566.54614974,608.18043845,57278060798.89638
2023-01-26,634.74323362,677.58552554,600.51165018,622.88956034,53433217895.84942
2023-01-27,658.80731123,685.43927517,599.53945957,634.72432052,53025380110.95113
2023-01-28,656.94930222,701.94200479,631.01324363,653.30598049,52108755168.21514
2023-01-29,660.32839593,693.78610712,614.27307905,652.56106269,28403258663.335045
2023-01-30,654.22776397,692.89092563,629.87876224,658.82540831,27269356714.891647
2023-01-31,659.10991093,674.40667482,629.05342063,646.62139499,25825985208.085636
2023-02-01,671.22635301,698.10041087,636.07963827,655.08524811,25821957971.6011
2023-02-02,699.34850476,716.70991447,651.46185043,670.18907026,26973137634.511566
2023-02-03,717.27949135,733.86564964,663.32975808,696.46558053,28121906241.580944
2023-02-04,737.12916072,771.28818679,694.81757268,712.16655793,27661650255.86441
2023-02-05,734.27530959,756.25347926,691.43162425,730.96366486,28633257269.39766
2023-02-06,749.02866232,777.00671903,698.59543174,722.80189608,30680446464.651665
2023-02-07,750.68486883,781.91713032,718.71114411,739.39556635,29186657563.25432
2023-02-08,746.28294617,765.37272113,709.85146294,744.02103832,30417841548.468243
2023-02-09,733.93124958,761.62273599,702.92639776,738.12948429,31036038875.920456
2023-02-10,738.22321373,768.22548399,691.20252299,730.41432534,32263249956.05011
2023-02-11,750.65314422,784.35359525,699.47529471,735.83510672,31640369903.043953
2023-02-12,758.89684787,793.74667018,716.439092,749.5150474,31571494107.41075
2023-02-13,769.62221749,806.59480737,733.21394326,756.96614228,30917548673.086887
2023-02-14,779.52436035,807.00415023,728.67715777,770.15524449,30789516320.411
2023-02-15,780.45582838,814.0506912,743.2660057,783.45035637,30173651383.163387
2023-02-16,773.47534703,810.59699236,736.71496049,782.29066777,31105577562.27904
2023-02-17,753.00453313,810.52901855,707.27288203,776.89940593,31870976325.349255
2023-02-18,736.65570988,782.46981329,710.94286329,757.53930201,33576905374.623405
2023-02-19,740.24919381,778.06869995,695.4873298,741.06033791,34842689524.373924
2023-02-20,761.71295333,787.7621262,713.51879163,747.91381256,34044551226.793312
2023-02-21,786.08854986,816.57735865,734.28561941,765.69127786,32697060823.685314
2023-02-22,797.97535637,813.32938765,760.44853326,788.00796604,31825866615.85809
2023-02-23,814.55373625,829.15847679,776.29284384,797.26670626,32688854542.451084
2023-02-24,829.30299765,847.76786654,789.61292353,816.07819854,32406615363.315964
2023-02-25,840.5354634,862.82289291,802.57037227,829.67613927,30779327546.532715
2023-02-26,846.45986631,874.07368979,824.23893172,838.77230373,31650824203.752674
2023-02-27,846.4886552,880.04713799,816.27609588,850.05543303,31609963864.496746
2023-02-28,858.61640193,897.33021995,826.23843096,854.54646345,31600975400.494587
2023-03-01,876.99985828,908.1280954,819.85823464,863.75856811,33150085868.717133
2023-03-02,922.25108355,950.95828772,824.99140536,876.74179701,37528042306.1237
2023-03-03,933.03878237,999.13069905,890.0228518,928.06275951,39685678350.9495
2023-03-04,950.88815948,1015.56641817,905.13213378,938.98575879,38865229220.37495
2023-03-05,952.84661331,988.72214911,916.27847686,956.83392743,38101778727.447105
2023-03-06,1003.55871352,1037.98521472,899.71814065,957.66529822,39531742071.12075
2023-03-07,1037.52937834,1083.82037042,945.63120986,1004.55399068,40918634000.016624
2023-03-08,1085.89436991,1129.74245277,981.51092557,1036.80031866,39355128269.92553
2023-03-09,1134.73155951,1199.94588385,1015.17347622,1087.89784934,39111441989.74463
2023-03-10,1175.1810416,1223.5249615,1070.62127145,1134.52423466,38797777907.69911
2023-03-11,1200.97417486,1281.7946344,1118.25083498,1176.80092423,39995893218.60217
2023-03-12,1172.59884781,1268.21063179,1085.44161698,1202.27193299,44207608608.43546
2023-03-13,1145.5177613,1237.63780164,1107.86991629,1169.21160428,42421299947.571075
2023-03-14,1084.9267292,1196.08222017,1026.62587955,1149.53561857,46110565991.45829
2023-03-15,1042.2726872,1167.62229615,986.11135505,1090.03641941,46103034860.09782
2023-03-16,1018.56443128,1141.4698767,968.32279601,1047.16047638,45684856338.34972
2023-03-17,1005.12704171,1071.13442845,925.42406631,1024.12552445,42403284011.26756
2023-03-18,977.47093802,1074.56098636,922.32379843,1002.93554434,42600770907.77647
2023-03-19,937.44028059,1032.12928322,869.91547747,974.18529879,44292940462.13944
2023-03-20,903.51024817,990.98401933,860.43385124,930.06583382,42830833627.43245
2023-03-21,886.72769667,974.07671953,832.13576684,898.57389149,38477619534.33051
2023-03-22,905.9509671,973.2655567,840.33525276,884.10568199,38295034738.104065
2023-03-23,952.43145697,1014.51531349,839.95758408,904.38998547,37513687905.47807
2023-03-24,1004.53036775,1044.03320921,905.77457333,955.1294941,36388727853.06137
2023-03-25,1016.51085006,1074.07301188,945.85488527,1001.40010931,33579707316.37095
2023-03-26,1048.25645221,1096.1286398,969.36386139,1011.29159107,30445106824.029602
2023-03-27,1086.16033459,1114.5919835,1019.23622242,1045.73996037,30698534071.000088
2023-03-28,1115.85301785,1168.74030597,1039.04551329,1085.20809173,29946267414.47763
2023-03-29,1116.38577869,1142.65679311,1084.11015678,1109.98191616,28935114277.474842
2023-03-30,1080.53366848,1141.63923771,1045.37966472,1116.65561131,30657663352.430695
2023-03-31,1084.82350636,1147.30760877,1034.97216493,1086.56580592,33647065342.714558
2023-04-01,1076.51336006,1124.0306822,1012.28109111,1090.9814744,35685049704.298416
2023-04-02,1104.59172182,1142.11792589,1004.70481183,1075.41058254,36360471920.96481
2023-04-03,1104.39289047,1134.37313545,1067.29459715,1104.36057527,39352168946.89661
2023-04-04,1108.541743,1161.73995175,1059.41529402,1105.53511345,42377371866.02592
2023-04-05,1090.94546759,1140.11757,1043.49410996,1108.34690851,44697234456.823456
2023-04-06,1077.02075288,1138.32326564,1021.08239403,1095.94585771,42887410923.065544
2023-04-07,1015.48381699,1132.91621584,930.06118515,1080.28613792,42300715194.40368
2023-04-08,987.58678648,1088.94195248,915.77724305,1025.27287732,42556071054.95144
2023-04-09,955.7240989,1048.58332777,906.88878131,997.43377714,42245157603.32951
2023-04-10,960.8180077,1049.66823056,879.80247104,963.79456801,41991792435.2583
2023-04-11,957.41109769,1043.24912692,896.42331881,969.99839181,40421010403.8638
2023-04-12,933.77964249,1049.43381565,856.81556622,969.40187455,41881813767.21211
2023-04-13,920.61431277,1021.23224198,854.44507743,945.48905955,41431348174.95042
2023-04-14,858.04378603,994.3351907,764.69899722,929.02820574,45764718563.5391
2023-04-15,850.10927411,918.71650005,803.89567642,861.9434697,43825063796.06948
2023-04-16,807.47140623,934.33771914,714.13441169,849.66829248,46696020330.885216
2023-04-17,802.64453554,873.37317315,730.37067471,800.25942021,46987303823.19424
2023-04-18,738.97405255,888.05950077,653.84222237,797.75734581,48051591689.958916
2023-04-19,745.83110217,793.19259741,636.34829107,734.59674841,46912975873.9772
2023-04-20,759.49958554,835.18085384,670.67162626,741.64544872,49281008822.47083
2023-04-21,808.29252169,864.07258556,684.99978014,759.03777318,41294198884.80889
2023-04-22,809.08071995,862.40348328,767.43805647,807.60685527,36752908463.25553
2023-04-23,790.57174774,884.20480569,753.71986979,813.93249006,34961686634.252014
2023-04-24,750.22748696,831.05026877,700.64285318,792.54156364,33113218193.7812
2023-04-25,734.07723032,782.70968965,689.60301104,749.07993664,28624906818.34628
2023-04-26,757.53752286,796.14959759,696.51247212,730.0038874,27128949392.034824
2023-04-27,790.28245661,830.69262671,704.72387425,756.3011697,25619414316.121124
2023-04-28,816.91557411,861.53741145,743.85128811,792.50010756,24280065889.764637
2023-04-29,834.74313856,889.55075835,790.41055361,816.93536814,23640799112.87344
2023-04-30,840.44259531,894.37267584,804.88250659,831.64977515,22173881862.34971
2023-05-01,825.36412243,894.79191762,785.75884765,842.60811473,21284032095.53816
2023-05-02,803.88592303,867.82166842,762.44093306,822.76923926,20951646856.2435
2023-05-03,781.07524669,840.64003383,726.36361998,804.83276127,20763290172.38575
2023-05-04,769.28898698,833.45281656,731.97443265,780.20429719,22072355288.04804
2023-05-05,778.26790912,821.6560768,741.6394991,769.71481548,23210583903.492516
2023-05-06,799.46376443,835.30124177,721.23250275,781.52447576,24154767841.325233
2023-05-07,817.80778944,873.53237081,774.71330188,803.30533149,22919682450.02534
2023-05-08,800.35147872,857.45933351,759.96295852,819.90995501,22931641727.38444
2023-05-09,817.25133387,842.87308588,773.56021229,805.80523924,23380713192.535656
2023-05-10,839.93606066,879.89992297,778.62442348,822.25496331,23779386009.54067
2023-05-11,876.38386016,903.446483,815.93724304,854.61870219,24599099845.048325
2023-05-12,869.92559033,907.76068106,849.97860459,882.64339506,22716312031.55903
2023-05-13,855.36509177,891.398348,831.48770979,869.34891586,21938362172.896046
2023-05-14,819.65056869,889.09421164,798.60518072,857.91642028,22134996222.86003
2023-05-15,797.55882634,845.60686317,774.24661684,821.3930828,21479209782.26532
2023-05-16,779.64853112,820.99638045,751.73144674,801.04302208,21355159445.376644
2023-05-17,739.66571565,819.76543444,696.07964011,779.2057674,22877898767.75491
2023-05-18,699.15180184,778.18452705,642.18421931,739.49081308,24233689078.197487
2023-05-19,679.73108752,756.30264813,643.18584308,700.14688009,24588575575.605175
2023-05-20,702.82078588,756.39910396,628.16068676,679.16314552,24218995405.46144
2023-05-21,708.8038329,744.42626866,635.72948553,702.9506317,24823211888.295486
2023-05-22,698.07559238,741.11318715,656.43087871,705.52435387,25698157516.453278
2023-05-23,694.51065367,727.11888143,657.27495501,696.61786771,25490960809.843784
2023-05-24,710.87582304,743.41303951,657.61229109,696.9365201,23997145139.823193
2023-05-25,739.15609456,776.1076889,676.60600394,709.65891958,22297227490.920403
2023-05-26,752.21093515,774.8197584,706.30283159,734.84924311,21120739062.54603
2023-05-27,754.35291962,775.39582301,712.94670689,752.05649717,21136113107.600914
2023-05-28,742.08320697,768.18900233,724.08051622,750.76316802,21234845299.682114
2023-05-29,739.8442007,769.06333995,723.38235508,741.61796988,20128143266.292007
2023-05-30,758.94994889,779.55632675,717.70622667,739.63964806,18421157380.748837
2023-05-31,766.20426851,792.66611032,740.77373162,757.68270183,17623657075.94693
2023-06-01,773.2219888,800.6611892,750.68900243,769.17755015,16648195469.347492
2023-06-02,767.3243646,792.87586037,750.75492135,777.98419944,15955074129.946554
2023-06-03,763.8093608,793.70493815,736.94116509,771.6199945,15844380016.402922
2023-06-04,760.2575777,792.23234766,739.01384533,761.26153104,15985923507.707392
2023-06-05,754.9770825,777.95848875,728.05589111,760.25082811,15001373577.38005
2023-06-06,764.21420813,786.31928954,735.03223593,752.14239401,14699022502.373013
2023-06-07,760.65310108,783.44053345,737.27796908,761.47003869,14515815556.352858
2023-06-08,754.20502399,774.50381107,739.13407676,758.62408991,13855398500.028004
2023-06-09,743.93712251,782.91861331,731.3405682,757.7044419,13719943489.203764
2023-06-10,733.21937809,759.78615895,707.53717293,745.86656802,13057237410.618301
2023-06-11,724.30379583,747.36974652,709.39098586,730.9944008,12635578571.616825
2023-06-12,714.49203493,748.24793799,691.39319727,726.38099363,12322584485.51483
2023-06-13,713.7344836,742.93752545,692.11999966,717.84368386,12352899933.699535
2023-06-14,707.83004324,729.4371133,687.40152681,718.15152257,12121271829.145655
2023-06-15,693.15025783,737.81667559,670.97774073,714.80283159,12465358302.437725
2023-06-16,695.52809661,720.08586043,658.3634981,702.45194118,12848224564.501617
2023-06-17,707.06343802,740.15078448,680.38783913,700.35749972,13415742535.47908
2023-06-18,738.06968802,767.59263423,666.63611898,707.30324915,13312186821.424528
2023-06-19,751.93603856,777.8873057,722.64724084,740.43373708,13633771307.817684
2023-06-20,767.50507383,794.46893381,733.75322137,753.05163074,13551770666.285664
2023-06-21,786.99506569,822.08893538,728.00346334,767.89765023,16092176294.151686
2023-06-22,818.2234733,843.41824881,758.26258245,784.20735582,17042039036.81746
2023-06-23,859.74742271,916.35931779,768.71332324,817.72188019,17280995581.63521
2023-06-24,890.00541805,926.01021654,814.4235167,860.56219573,17667238806.337917
2023-06-25,915.67665631,960.91085457,840.91436634,890.1536247,18278517853.178017
2023-06-26,929.09851106,968.29851373,889.55003006,911.34156339,18471732577.44078
2023-06-27,930.26334457,974.23132726,893.72086433,929.73150222,18636921533.15005
2023-06-28,913.18650251,963.63508277,887.37082162,931.571237,16861393904.528236
2023-06-29,889.57898572,953.27849916,870.96680271,917.72221441,16783149726.55642
2023-06-30,889.42081804,925.88393291,848.37684608,886.34504229,15665090544.613249
2023-07-01,895.3299487,926.51276088,848.30207912,887.17268065,15853778466.170452
2023-07-02,919.53517419,965.90387711,851.2048241,891.38613012,15930149558.91873
2023-07-03,948.74026376,979.17616066,873.64257413,916.61367993,17026733883.846123
2023-07-04,964.19338463,995.00655968,901.830248,949.61156796,17387343732.272392
2023-07-05,988.55878996,1032.52164315,928.04771919,966.10595947,18700282845.436684
2023-07-06,997.09578046,1026.87007117,955.72261522,990.09217165,20007686227.294018
2023-07-07,1033.37449947,1091.41915927,944.28466326,998.30034981,20751625870.03977
2023-07-08,1047.57438734,1090.68428552,973.95805651,1028.66942167,20991512066.620667
2023-07-09,1087.98428546,1136.35232184,1002.94039796,1040.67314749,20556003004.667362
2023-07-10,1120.13561888,1184.9430722,1034.63396431,1086.87849678,20054926382.85313
2023-07-11,1167.6529358,1235.16070878,1080.00936193,1117.29982492,20141623790.62461
2023-07-12,1172.64110658,1232.30726018,1106.95229622,1170.09651509,19718074670.3061
2023-07-13,1149.00463392,1212.18740659,1109.66106557,1177.87324806,19646510078.37751
2023-07-14,1133.22675064,1197.64237155,1082.48269353,1156.38538095,18937332404.028484
2023-07-15,1150.67930183,1212.1309901,1079.71060233,1140.00673402,19407027404.391388
2023-07-16,1196.88622923,1264.8628309,1085.27997415,1154.08663226,20275610755.052353
2023-07-17,1234.28901172,1283.07720133,1158.25865504,1198.91115481,21071434595.322647
2023-07-18,1250.27008455,1292.87041497,1187.93086165,1238.62163969,21013023277.545967
2023-07-19,1259.80562236,1291.41850805,1205.34261184,1244.26005723,20726924815.690884
2023-07-20,1256.21445532,1297.9637885,1232.99883062,1260.74793172,21157495020.255733
2023-07-21,1257.58268435,1296.17905918,1217.51493573,1254.72027229,20571118205.09499
2023-07-22,1230.93125791,1287.48890643,1187.62781707,1256.08104339,20459636221.211784
2023-07-23,1253.26256404,1286.02741786,1193.42060112,1229.49430456,21011471065.365334
2023-07-24,1253.93199921,1300.04224955,1211.9017977,1251.99057495,20049248895.81117
2023-07-25,1274.4294421,1316.11568165,1218.87982452,1247.21223712,20551077318.46951
2023-07-26,1257.71239812,1296.61949157,1216.10344055,1269.98400688,19751396523.36799
2023-07-27,1248.41562484,1298.12220962,1220.5795539,1257.0384449,19488252966.892868
2023-07-28,1259.29152156,1288.16700394,1211.24845403,1238.98075798,19529122581.487053
2023-07-29,1293.25530119,1339.57640096,1204.75687868,1246.42048603,20035945417.54715
2023-07-30,1325.04088989,1376.3465561,1235.3454771,1287.39670958,20809325067.076614
2023-07-31,1338.99769554,1384.65671346,1276.046787,1323.8307378,21506743528.123074
2023-08-01,1364.21650076,1408.463816,1294.56466516,1339.48056987,21631604464.690174
2023-08-02,1389.40100117,1434.48739941,1314.68359088,1361.32838548,22115251635.47474
2023-08-03,1349.16620084,1454.52136746,1292.72721235,1390.67488213,24925264965.110893
2023-08-04,1290.0550705,1421.89348437,1221.99290718,1344.41374907,25720944903.704693
2023-08-05,1222.79134813,1385.71577361,1156.19436499,1286.02679764,25063423727.943707
2023-08-06,1197.74596994,1295.76409457,1083.7795471,1214.33618077,23971474473.602806
2023-08-07,1185.57166908,1254.59808416,1147.43332534,1190.85534923,23652516181.072918
2023-08-08,1181.25574434,1217.31412391,1125.15514024,1176.18062473,22986648268.346867
2023-08-09,1174.9804542,1226.55172071,1137.51150128,1177.36292199,22898412907.026188
2023-08-10,1183.08253217,1209.46790762,1127.46755181,1173.85777822,20750580420.818016
2023-08-11,1195.13799501,1237.84083854,1147.12703502,1179.87208611,19434974494.48493
2023-08-12,1215.61756293,1249.06496961,1150.43329881,1197.26632801,18794236125.313816
2023-08-13,1208.26962718,1236.77080701,1168.40168656,1213.17236749,18903369179.280796
2023-08-14,1199.79793549,1231.20869423,1179.12926173,1206.29759976,17960327555.51954
2023-08-15,1192.31754343,1226.06834809,1161.00371015,1195.74747021,18397612686.932095
2023-08-16,1156.07447217,1247.24122568,1120.50273315,1192.39663467,18654621028.791878
2023-08-17,1097.443607,1190.48702219,1052.43220597,1158.73552338,19267420388.172955
2023-08-18,1079.69673677,1148.99399333,1031.11971296,1104.33906163,20229849722.446594
2023-08-19,1109.74933735,1182.91681385,1017.85132856,1085.09829057,20280411270.31821
2023-08-20,1138.68398477,1202.85912679,1050.69482955,1102.41782714,21125560329.821777
2023-08-21,1125.52379336,1173.0999609,1067.9958694,1131.32480492,22274344799.460835
2023-08-22,1107.41940969,1175.26759597,1054.93105728,1126.23427769,21604447407.478016
2023-08-23,1105.87485552,1166.28523842,1063.40846562,1106.68403285,20517810109.608833
2023-08-24,1098.04884719,1127.13756868,1075.92833704,1097.90214937,19222561973.68503
2023-08-25,1095.75664822,1138.47807461,1065.3547711,1093.83849239,19231323054.766235
2023-08-26,1118.96434672,1143.89646674,1062.49709924,1094.61531942,18798121140.599094
2023-08-27,1190.88590968,1258.98460135,1051.17766692,1115.24223639,19843604286.25315
2023-08-28,1246.58215316,1308.70963749,1143.008247,1186.88642251,19951163987.181206
2023-08-29,1284.41592614,1330.09934329,1187.43100785,1239.74546555,18587187776.279316
2023-08-30,1285.87122117,1345.57921718,1223.85796228,1281.48197926,18230979444.62504
2023-08-31,1310.90829113,1337.29920702,1254.92958027,1283.92299642,18847378708.898945
2023-09-01,1345.47247342,1397.66070626,1259.55980949,1304.06988715,19828444134.102493
2023-09-02,1371.94320597,1424.9144392,1285.64982681,1340.16349804,20609830261.714592
2023-09-03,1379.55232172,1433.70874078,1317.99689202,1364.3633008,19787679329.731697
2023-09-04,1382.37120303,1432.25219227,1350.57589311,1380.89049676,19555199084.754993
2023-09-05,1388.78875824,1417.51349375,1341.83759559,1387.7008621,20306268936.374317
2023-09-06,1416.36220072,1444.9558409,1337.82047903,1392.21018882,21588122854.063404
2023-09-07,1423.28677737,1459.10239037,1361.7286956,1419.38107798,21232736267.33958
2023-09-08,1444.23043596,1504.94978997,1374.3540468,1430.6121348,21462741636.01874
2023-09-09,1446.33077019,1488.17745926,1395.40523693,1448.92773156,22064886762.80502
2023-09-10,1478.89639167,1527.39561849,1403.63513715,1453.69796788,23362032122.613323
2023-09-11,1489.90570504,1519.09519373,1455.60592011,1492.1933535,22847191420.48887
2023-09-12,1507.93560169,1551.06053146,1440.41842274,1497.39287814,22393281231.75674
2023-09-13,1507.21546629,1565.80300871,1474.32183061,1522.3069181,21886678572.17748
2023-09-14,1520.72771027,1564.38399511,1472.86538634,1525.13739217,21176617315.12189
2023-09-15,1550.70822847,1588.20384168,1498.99400231,1535.61262364,22068632894.854073
2023-09-16,1553.03775088,1589.93584894,1501.78679487,1559.68267796,22452381107.927753
2023-09-17,1531.96193683,1592.08160497,1473.32441403,1561.06211473,20783969522.463676
2023-09-18,1503.79644675,1597.38630713,1449.50307266,1536.58755629,20450912843.678085
2023-09-19,1504.50701289,1546.67149914,1474.40283525,1503.02929274,20364887100.85814
2023-09-20,1528.94039139,1564.54153845,1472.45191598,1506.73421669,20517479396.394157
2023-09-21,1533.1571092,1576.0626655,1500.14601633,1525.16074504,19979944990.21628
2023-09-22,1518.08835562,1578.1051071,1485.08920631,1528.49785561,20209264424.07549
2023-09-23,1511.90006796,1574.03494196,1455.27696673,1512.89930097,20390887445.09219
2023-09-24,1544.01750736,1602.01529252,1424.29540378,1500.79966582,20391148112.430916
2023-09-25,1600.3976187,1642.7575145,1463.92433557,1539.07377373,20960159064.640648
2023-09-26,1632.01521646,1672.95371809,1545.63752877,1595.27541661,21564018754.943115
2023-09-27,1641.21350291,1694.67063703,1585.84011057,1635.51673104,22073640927.23152
2023-09-28,1670.68553191,1710.03829297,1609.91104106,1642.44909281,22082108636.414253
2023-09-29,1710.12028192,1745.85168776,1633.6559129,1669.25134101,21863425939.87295
2023-09-30,1733.26631882,1792.76027253,1649.55380736,1703.60458184,20647545273.866974
2023-10-01,1732.70199399,1763.64194142,1672.75520865,1728.55017055,20484111758.428192
2023-10-02,1726.9243561,1778.04361594,1674.8848231,1729.43698363,20709219136.426594
2023-10-03,1757.7893863,1806.87711813,1700.14304536,1728.96717628,19674094115.83114
2023-10-04,1812.85538824,1852.20147177,1719.71333616,1759.76120312,21024751871.99141
2023-10-05,1854.76143958,1890.18859386,1797.29135093,1827.66647388,20976274678.120144
2023-10-06,1860.26779572,1937.40507598,1773.53593146,1869.0881438,21615901467.99236
2023-10-07,1829.42098536,1946.48557037,1772.32889477,1864.61948966,22012852767.218567
2023-10-08,1805.71381828,1911.24594296,1744.38527962,1825.77000165,22532070817.035294
2023-10-09,1804.15981054,1886.59000683,1735.94820599,1806.39098401,22551723319.621296
2023-10-10,1799.99495487,1827.56561389,1774.07607089,1798.23695446,22761629048.398724
2023-10-11,1789.31527101,1830.82934415,1753.85708104,1799.31057649,21743037085.32414
2023-10-12,1746.28050362,1848.62915385,1689.34738043,1794.4140648,22865737937.633682
2023-10-13,1695.51533547,1815.07892394,1654.46207065,1755.63407317,21619364941.730137
2023-10-14,1619.68885614,1738.08182298,1552.75662494,1697.16855715,21551661204.845425
2023-10-15,1596.82538543,1677.2533939,1501.03516048,1626.0970592,21394375014.69885
2023-10-16,1593.09222319,1643.218214,1552.39959631,1603.36660965,21529055311.76314
2023-10-17,1604.74125277,1653.05996253,1549.71091286,1594.59729067,21725765202.213867
2023-10-18,1581.76606904,1656.65302994,1530.7330193,1604.98301583,22066965873.089985
2023-10-19,1562.98969518,1639.57393446,1519.5922933,1584.55388549,20777285755.175858
2023-10-20,1545.02659147,1587.7980161,1492.09526389,1561.37493025,20979844443.77893
2023-10-21,1556.38871624,1600.79250158,1517.56211086,1545.46176947,20976062732.38356
2023-10-22,1513.40999474,1617.84095717,1439.26613658,1564.59221492,21116689615.45064
2023-10-23,1495.12310904,1572.80375396,1444.11517881,1524.49926045,21663891899.905388
2023-10-24,1484.03638307,1540.84696691,1440.57229652,1503.76859077,21961426398.662075
2023-10-25,1520.72165931,1567.52845239,1436.51423209,1491.68857952,22367018556.45635
2023-10-26,1539.4781642,1572.58303427,1485.89190174,1523.7388241,22120236658.04862
2023-10-27,1542.95685997,1594.56917477,1506.08685512,1539.02153762,21831288831.713737
2023-10-28,1527.17962852,1573.70412225,1499.63879803,1534.31221967,21670499193.537304
2023-10-29,1488.34424086,1574.29263718,1449.87822537,1522.10465775,20921616970.333733
2023-10-30,1410.11107971,1565.67899047,1334.82295888,1488.19007732,23665687593.541424
2023-10-31,1348.855893,1477.4202355,1299.00685047,1409.65189449,24810597793.95041
2023-11-01,1326.11143311,1412.14694389,1269.40830256,1344.38462064,25383966020.525146
2023-11-02,1333.45187504,1379.16997109,1259.33385049,1323.12145297,24772016605.402966
2023-11-03,1352.63306533,1387.37610216,1282.34765301,1337.45910175,23916058071.290966
2023-11-04,1332.60388554,1401.39594627,1261.08727147,1359.93295604,23893399929.15446
